"mid","mname","gid","gname","score"
471,"hsa-miR-215-5p",1615,"BRCA1",0.997060835361481
717,"hsa-miR-323a-5p",1615,"BRCA1",0.99700939655304
28,"hsa-miR-10393-3p",1615,"BRCA1",0.996972322463989
173,"hsa-miR-1258",1615,"BRCA1",0.996961057186127
2655,"hsa-miR-99b-5p",1615,"BRCA1",0.99690979719162
1280,"hsa-miR-4666a-5p",1615,"BRCA1",0.996905744075775
2642,"hsa-miR-9851-5p",1615,"BRCA1",0.996901750564575
1773,"hsa-miR-548p",1615,"BRCA1",0.996896386146545
775,"hsa-miR-3616-5p",1615,"BRCA1",0.996852576732636
887,"hsa-miR-377-3p",1615,"BRCA1",0.996812164783478
1570,"hsa-miR-502-5p",1615,"BRCA1",0.996792852878571
425,"hsa-miR-200b-3p",1615,"BRCA1",0.996785879135132
2565,"hsa-miR-8077",1615,"BRCA1",0.996785759925842
839,"hsa-miR-3683",1615,"BRCA1",0.996779978275299
2633,"hsa-miR-95-3p",1615,"BRCA1",0.996724307537079
1622,"hsa-miR-517c-3p",1615,"BRCA1",0.99665379524231
399,"hsa-miR-194-3p",1615,"BRCA1",0.996653616428375
925,"hsa-miR-3919",1615,"BRCA1",0.996650397777557
2512,"hsa-miR-770-5p",1615,"BRCA1",0.996636390686035
1904,"hsa-miR-589-5p",1615,"BRCA1",0.996633350849152
2499,"hsa-miR-758-5p",1615,"BRCA1",0.996507346630096
2466,"hsa-miR-7113-5p",1615,"BRCA1",0.99639880657196
586,"hsa-miR-3117-3p",1615,"BRCA1",0.996397435665131
1270,"hsa-miR-4661-5p",1615,"BRCA1",0.996379554271698
1207,"hsa-miR-4529-3p",1615,"BRCA1",0.996314465999603
1538,"hsa-miR-499a-5p",1615,"BRCA1",0.996289849281311
2624,"hsa-miR-938",1615,"BRCA1",0.996207237243652
1487,"hsa-miR-4795-5p",1615,"BRCA1",0.996189773082733
1576,"hsa-miR-505-3p",1615,"BRCA1",0.996187031269074
1463,"hsa-miR-4779",1615,"BRCA1",0.996150732040405
1912,"hsa-miR-596",1615,"BRCA1",0.99611496925354
136,"hsa-miR-122b-3p",1615,"BRCA1",0.99607926607132
2381,"hsa-miR-6864-3p",1615,"BRCA1",0.996050894260406
909,"hsa-miR-383-5p",1615,"BRCA1",0.99604058265686
1980,"hsa-miR-624-3p",1615,"BRCA1",0.996028304100037
1434,"hsa-miR-4761-5p",1615,"BRCA1",0.995933473110199
1559,"hsa-miR-500a-3p",1615,"BRCA1",0.99581652879715
236,"hsa-miR-1295b-5p",1615,"BRCA1",0.995783984661102
2455,"hsa-miR-7108-5p",1615,"BRCA1",0.99567848443985
2355,"hsa-miR-6850-3p",1615,"BRCA1",0.995678126811981
88,"hsa-miR-1199-3p",1615,"BRCA1",0.995666980743408
1153,"hsa-miR-4494",1615,"BRCA1",0.995624601840973
1513,"hsa-miR-487b-3p",1615,"BRCA1",0.995608866214752
133,"hsa-miR-1228-5p",1615,"BRCA1",0.995593369007111
1844,"hsa-miR-5682",1615,"BRCA1",0.995542228221893
512,"hsa-miR-2467-3p",1615,"BRCA1",0.995499670505524
656,"hsa-miR-3163",1615,"BRCA1",0.995496392250061
2511,"hsa-miR-769-5p",1615,"BRCA1",0.995407402515411
163,"hsa-miR-1251-3p",1615,"BRCA1",0.995372712612152
2371,"hsa-miR-6858-3p",1615,"BRCA1",0.995301127433777
768,"hsa-miR-3612",1615,"BRCA1",0.995250344276428
1595,"hsa-miR-5094",1615,"BRCA1",0.995158493518829
2269,"hsa-miR-6806-3p",1615,"BRCA1",0.995048820972443
2038,"hsa-miR-651-5p",1615,"BRCA1",0.994983196258545
1815,"hsa-miR-5583-3p",1615,"BRCA1",0.994886219501495
1084,"hsa-miR-4433b-3p",1615,"BRCA1",0.994879841804504
258,"hsa-miR-132-3p",1615,"BRCA1",0.994746506214142
1291,"hsa-miR-4672",1615,"BRCA1",0.994744062423706
960,"hsa-miR-3975",1615,"BRCA1",0.994737207889557
579,"hsa-miR-30d-5p",1615,"BRCA1",0.994641661643982
1852,"hsa-miR-5690",1615,"BRCA1",0.994621157646179
2311,"hsa-miR-6827-3p",1615,"BRCA1",0.99456113576889
1813,"hsa-miR-5582-3p",1615,"BRCA1",0.994504630565643
83,"hsa-miR-1185-1-3p",1615,"BRCA1",0.994428515434265
2506,"hsa-miR-766-3p",1615,"BRCA1",0.994351863861084
2058,"hsa-miR-6529-5p",1615,"BRCA1",0.994303107261658
1293,"hsa-miR-4674",1615,"BRCA1",0.994268417358398
18,"hsa-miR-1-3p",1615,"BRCA1",0.993954122066498
1125,"hsa-miR-4471",1615,"BRCA1",0.993908405303955
1623,"hsa-miR-5186",1615,"BRCA1",0.993907928466797
1771,"hsa-miR-548o-3p",1615,"BRCA1",0.993866264820099
1977,"hsa-miR-621",1615,"BRCA1",0.993855535984039
1362,"hsa-miR-4717-5p",1615,"BRCA1",0.993843674659729
1590,"hsa-miR-509-5p",1615,"BRCA1",0.993839919567108
789,"hsa-miR-3622b-5p",1615,"BRCA1",0.993839204311371
84,"hsa-miR-1185-2-3p",1615,"BRCA1",0.993834376335144
1795,"hsa-miR-552-3p",1615,"BRCA1",0.993819415569305
1900,"hsa-miR-586",1615,"BRCA1",0.993709087371826
530,"hsa-miR-28-5p",1615,"BRCA1",0.993583261966705
1441,"hsa-miR-4765",1615,"BRCA1",0.993579864501953
2507,"hsa-miR-766-5p",1615,"BRCA1",0.993468284606934
349,"hsa-miR-181c-5p",1615,"BRCA1",0.993436992168426
1537,"hsa-miR-499a-3p",1615,"BRCA1",0.993365466594696
2036,"hsa-miR-6509-5p",1615,"BRCA1",0.993333160877228
2647,"hsa-miR-9902",1615,"BRCA1",0.993241548538208
515,"hsa-miR-25-5p",1615,"BRCA1",0.993201196193695
1166,"hsa-miR-4502",1615,"BRCA1",0.993160843849182
2500,"hsa-miR-759",1615,"BRCA1",0.993152499198914
1339,"hsa-miR-4704-5p",1615,"BRCA1",0.993095338344574
340,"hsa-miR-17-3p",1615,"BRCA1",0.99306046962738
1701,"hsa-miR-544b",1615,"BRCA1",0.992869555950165
1774,"hsa-miR-548q",1615,"BRCA1",0.99285089969635
1355,"hsa-miR-4714-3p",1615,"BRCA1",0.992840766906738
485,"hsa-miR-219b-5p",1615,"BRCA1",0.992764294147492
426,"hsa-miR-200b-5p",1615,"BRCA1",0.992658793926239
95,"hsa-miR-1206",1615,"BRCA1",0.992531359195709
818,"hsa-miR-3668",1615,"BRCA1",0.992508113384247
1529,"hsa-miR-495-5p",1615,"BRCA1",0.992448449134827
874,"hsa-miR-374b-3p",1615,"BRCA1",0.99235075712204
1154,"hsa-miR-4495",1615,"BRCA1",0.992331027984619
1420,"hsa-miR-4753-5p",1615,"BRCA1",0.992322385311127
198,"hsa-miR-1271-3p",1615,"BRCA1",0.992299735546112
790,"hsa-miR-363-3p",1615,"BRCA1",0.992296397686005
451,"hsa-miR-21-3p",1615,"BRCA1",0.99189829826355
1721,"hsa-miR-548am-3p",1615,"BRCA1",0.991886556148529
2518,"hsa-miR-7843-3p",1615,"BRCA1",0.991827011108398
716,"hsa-miR-323a-3p",1615,"BRCA1",0.991768598556519
42,"hsa-miR-10399-3p",1615,"BRCA1",0.991458594799042
1694,"hsa-miR-539-5p",1615,"BRCA1",0.991419792175293
1656,"hsa-miR-519c-3p",1615,"BRCA1",0.991281867027283
2556,"hsa-miR-8068",1615,"BRCA1",0.991255283355713
2542,"hsa-miR-8054",1615,"BRCA1",0.990889012813568
2198,"hsa-miR-6771-5p",1615,"BRCA1",0.990762174129486
2453,"hsa-miR-7107-5p",1615,"BRCA1",0.990760862827301
1196,"hsa-miR-4521",1615,"BRCA1",0.990702748298645
2095,"hsa-miR-6719-3p",1615,"BRCA1",0.990677118301392
2584,"hsa-miR-875-5p",1615,"BRCA1",0.990472078323364
2583,"hsa-miR-875-3p",1615,"BRCA1",0.990452647209168
638,"hsa-miR-3152-3p",1615,"BRCA1",0.990253865718842
2549,"hsa-miR-8061",1615,"BRCA1",0.990104019641876
194,"hsa-miR-1269b",1615,"BRCA1",0.99008572101593
1794,"hsa-miR-551b-5p",1615,"BRCA1",0.990066289901733
1688,"hsa-miR-526b-3p",1615,"BRCA1",0.990050554275513
1009,"hsa-miR-4280",1615,"BRCA1",0.99001955986023
1899,"hsa-miR-585-5p",1615,"BRCA1",0.989822268486023
2258,"hsa-miR-6800-5p",1615,"BRCA1",0.989694118499756
325,"hsa-miR-1537-5p",1615,"BRCA1",0.989675462245941
2318,"hsa-miR-6830-5p",1615,"BRCA1",0.989637851715088
247,"hsa-miR-1304-3p",1615,"BRCA1",0.989513874053955
525,"hsa-miR-27a-3p",1615,"BRCA1",0.989359021186829
1846,"hsa-miR-5684",1615,"BRCA1",0.989226281642914
837,"hsa-miR-3682-3p",1615,"BRCA1",0.989066123962402
1536,"hsa-miR-4999-5p",1615,"BRCA1",0.988695323467255
2509,"hsa-miR-767-5p",1615,"BRCA1",0.988694608211517
662,"hsa-miR-3169",1615,"BRCA1",0.988598704338074
288,"hsa-miR-141-5p",1615,"BRCA1",0.988532900810242
1511,"hsa-miR-487a-3p",1615,"BRCA1",0.988355278968811
2053,"hsa-miR-6516-3p",1615,"BRCA1",0.988354444503784
318,"hsa-miR-151a-5p",1615,"BRCA1",0.988247931003571
1579,"hsa-miR-506-5p",1615,"BRCA1",0.987970888614654
2571,"hsa-miR-8083",1615,"BRCA1",0.987845361232758
322,"hsa-miR-153-3p",1615,"BRCA1",0.987679839134216
2445,"hsa-miR-7-1-3p",1615,"BRCA1",0.98759913444519
2554,"hsa-miR-8066",1615,"BRCA1",0.987470805644989
1830,"hsa-miR-5590-3p",1615,"BRCA1",0.987220823764801
2233,"hsa-miR-6788-3p",1615,"BRCA1",0.987096071243286
2573,"hsa-miR-8085",1615,"BRCA1",0.987094819545746
2141,"hsa-miR-6746-3p",1615,"BRCA1",0.987014412879944
1932,"hsa-miR-6073",1615,"BRCA1",0.986907839775085
269,"hsa-miR-1343-3p",1615,"BRCA1",0.986863970756531
1563,"hsa-miR-501-3p",1615,"BRCA1",0.986854791641235
1618,"hsa-miR-516b-5p",1615,"BRCA1",0.98675948381424
2176,"hsa-miR-6761-5p",1615,"BRCA1",0.986741006374359
219,"hsa-miR-1286",1615,"BRCA1",0.986654102802277
1140,"hsa-miR-4482-5p",1615,"BRCA1",0.9863720536232
516,"hsa-miR-2681-3p",1615,"BRCA1",0.985917150974274
2010,"hsa-miR-646",1615,"BRCA1",0.985638678073883
2540,"hsa-miR-8052",1615,"BRCA1",0.985420286655426
365,"hsa-miR-187-5p",1615,"BRCA1",0.985280215740204
1052,"hsa-miR-432-3p",1615,"BRCA1",0.98528003692627
1182,"hsa-miR-4513",1615,"BRCA1",0.985266327857971
1358,"hsa-miR-4715-5p",1615,"BRCA1",0.985175430774689
293,"hsa-miR-144-3p",1615,"BRCA1",0.985163807868958
1600,"hsa-miR-511-5p",1615,"BRCA1",0.985104858875275
721,"hsa-miR-324-5p",1615,"BRCA1",0.985030710697174
2268,"hsa-miR-6805-5p",1615,"BRCA1",0.985001981258392
331,"hsa-miR-155-5p",1615,"BRCA1",0.984699428081512
1082,"hsa-miR-4433a-3p",1615,"BRCA1",0.984672605991364
1206,"hsa-miR-4528",1615,"BRCA1",0.984606623649597
1832,"hsa-miR-5591-3p",1615,"BRCA1",0.984563827514648
77,"hsa-miR-1180-3p",1615,"BRCA1",0.984529316425324
2630,"hsa-miR-942-5p",1615,"BRCA1",0.984381318092346
1834,"hsa-miR-561-3p",1615,"BRCA1",0.984333217144012
2605,"hsa-miR-9-3p",1615,"BRCA1",0.984154582023621
2242,"hsa-miR-6792-5p",1615,"BRCA1",0.984012365341186
22,"hsa-miR-101-2-5p",1615,"BRCA1",0.983896613121033
748,"hsa-miR-345-3p",1615,"BRCA1",0.983838081359863
1596,"hsa-miR-510-3p",1615,"BRCA1",0.983837187290192
1807,"hsa-miR-5579-5p",1615,"BRCA1",0.98360025882721
1804,"hsa-miR-5571-5p",1615,"BRCA1",0.983595848083496
1143,"hsa-miR-4485-3p",1615,"BRCA1",0.983288586139679
1578,"hsa-miR-506-3p",1615,"BRCA1",0.983235895633698
221,"hsa-miR-1287-5p",1615,"BRCA1",0.983072638511658
1353,"hsa-miR-4713-3p",1615,"BRCA1",0.983048558235168
1502,"hsa-miR-4804-3p",1615,"BRCA1",0.982999920845032
2143,"hsa-miR-6747-3p",1615,"BRCA1",0.982897341251373
1642,"hsa-miR-5192",1615,"BRCA1",0.982799232006073
1204,"hsa-miR-4526",1615,"BRCA1",0.982689738273621
1790,"hsa-miR-550b-2-5p",1615,"BRCA1",0.982683718204498
1440,"hsa-miR-4764-5p",1615,"BRCA1",0.982530534267426
829,"hsa-miR-3678-3p",1615,"BRCA1",0.982504427433014
206,"hsa-miR-1277-3p",1615,"BRCA1",0.982439160346985
1019,"hsa-miR-429",1615,"BRCA1",0.982434093952179
1342,"hsa-miR-4707-3p",1615,"BRCA1",0.982231557369232
2123,"hsa-miR-6736-5p",1615,"BRCA1",0.982222020626068
2122,"hsa-miR-6736-3p",1615,"BRCA1",0.982101380825043
1279,"hsa-miR-4666a-3p",1615,"BRCA1",0.981966853141785
2628,"hsa-miR-941",1615,"BRCA1",0.981933414936066
2071,"hsa-miR-660-3p",1615,"BRCA1",0.981890738010406
1391,"hsa-miR-4735-3p",1615,"BRCA1",0.981645107269287
1290,"hsa-miR-4671-5p",1615,"BRCA1",0.981583178043366
1967,"hsa-miR-615-3p",1615,"BRCA1",0.981121122837067
902,"hsa-miR-380-3p",1615,"BRCA1",0.981089770793915
2063,"hsa-miR-655-3p",1615,"BRCA1",0.981029212474823
1275,"hsa-miR-4664-3p",1615,"BRCA1",0.980930984020233
2591,"hsa-miR-887-3p",1615,"BRCA1",0.980879366397858
2471,"hsa-miR-7151-5p",1615,"BRCA1",0.980467557907104
172,"hsa-miR-1257",1615,"BRCA1",0.980433881282806
1364,"hsa-miR-4719",1615,"BRCA1",0.980392873287201
1094,"hsa-miR-4440",1615,"BRCA1",0.980263292789459
1725,"hsa-miR-548ao-5p",1615,"BRCA1",0.980219900608063
1450,"hsa-miR-4771",1615,"BRCA1",0.980029404163361
57,"hsa-miR-10525-3p",1615,"BRCA1",0.979753017425537
1640,"hsa-miR-5190",1615,"BRCA1",0.97966605424881
1073,"hsa-miR-4424",1615,"BRCA1",0.979640543460846
2588,"hsa-miR-877-5p",1615,"BRCA1",0.979366719722748
106,"hsa-miR-12120",1615,"BRCA1",0.979317009449005
1724,"hsa-miR-548ao-3p",1615,"BRCA1",0.979040026664734
1855,"hsa-miR-5692b",1615,"BRCA1",0.978733658790588
2350,"hsa-miR-6847-5p",1615,"BRCA1",0.978639006614685
2578,"hsa-miR-8485",1615,"BRCA1",0.978528618812561
1936,"hsa-miR-6077",1615,"BRCA1",0.978381872177124
2526,"hsa-miR-7850-5p",1615,"BRCA1",0.978379011154175
1317,"hsa-miR-4691-3p",1615,"BRCA1",0.978131473064423
2064,"hsa-miR-655-5p",1615,"BRCA1",0.978128254413605
567,"hsa-miR-3074-3p",1615,"BRCA1",0.97805392742157
1673,"hsa-miR-520f-5p",1615,"BRCA1",0.977675795555115
556,"hsa-miR-302c-5p",1615,"BRCA1",0.977534413337708
813,"hsa-miR-3664-5p",1615,"BRCA1",0.977218627929688
1224,"hsa-miR-4632-3p",1615,"BRCA1",0.977182805538178
1850,"hsa-miR-5689",1615,"BRCA1",0.977094769477844
542,"hsa-miR-29b-2-5p",1615,"BRCA1",0.977053821086884
850,"hsa-miR-3689d",1615,"BRCA1",0.976931393146515
2348,"hsa-miR-6846-5p",1615,"BRCA1",0.976928770542145
1703,"hsa-miR-545-5p",1615,"BRCA1",0.976889848709106
2093,"hsa-miR-6717-5p",1615,"BRCA1",0.976816475391388
1709,"hsa-miR-548ad-3p",1615,"BRCA1",0.975709319114685
718,"hsa-miR-323b-3p",1615,"BRCA1",0.975519895553589
1363,"hsa-miR-4718",1615,"BRCA1",0.97533529996872
2434,"hsa-miR-6890-5p",1615,"BRCA1",0.974999964237213
2606,"hsa-miR-9-5p",1615,"BRCA1",0.974530577659607
1351,"hsa-miR-4712-3p",1615,"BRCA1",0.974355816841126
2016,"hsa-miR-650",1615,"BRCA1",0.974185585975647
1433,"hsa-miR-4761-3p",1615,"BRCA1",0.974088191986084
2165,"hsa-miR-6757-3p",1615,"BRCA1",0.97301721572876
107,"hsa-miR-12121",1615,"BRCA1",0.972644448280334
1093,"hsa-miR-4439",1615,"BRCA1",0.972247838973999
1382,"hsa-miR-4729",1615,"BRCA1",0.972231268882752
32,"hsa-miR-10395-3p",1615,"BRCA1",0.97221302986145
744,"hsa-miR-340-3p",1615,"BRCA1",0.972136437892914
741,"hsa-miR-33a-5p",1615,"BRCA1",0.9714035987854
1509,"hsa-miR-486-3p",1615,"BRCA1",0.97048419713974
361,"hsa-miR-185-5p",1615,"BRCA1",0.970351159572601
2353,"hsa-miR-6849-3p",1615,"BRCA1",0.970219373703003
1549,"hsa-miR-5004-3p",1615,"BRCA1",0.97001039981842
2531,"hsa-miR-7855-5p",1615,"BRCA1",0.969998061656952
475,"hsa-miR-216b-5p",1615,"BRCA1",0.969836294651032
1660,"hsa-miR-519e-3p",1615,"BRCA1",0.969826340675354
2385,"hsa-miR-6866-3p",1615,"BRCA1",0.969023764133453
1028,"hsa-miR-4298",1615,"BRCA1",0.968538880348206
1055,"hsa-miR-4321",1615,"BRCA1",0.968449294567108
2645,"hsa-miR-9900",1615,"BRCA1",0.968299806118012
245,"hsa-miR-1302",1615,"BRCA1",0.968066275119782
2076,"hsa-miR-663b",1615,"BRCA1",0.967524170875549
61,"hsa-miR-106a-5p",1615,"BRCA1",0.965489387512207
2407,"hsa-miR-6877-3p",1615,"BRCA1",0.965075612068176
333,"hsa-miR-15a-3p",1615,"BRCA1",0.964992463588715
2594,"hsa-miR-888-5p",1615,"BRCA1",0.964305460453033
2372,"hsa-miR-6858-5p",1615,"BRCA1",0.963936686515808
840,"hsa-miR-3684",1615,"BRCA1",0.963779330253601
2109,"hsa-miR-6729-5p",1615,"BRCA1",0.963402092456818
371,"hsa-miR-18b-5p",1615,"BRCA1",0.963233172893524
2441,"hsa-miR-6894-3p",1615,"BRCA1",0.962878286838532
259,"hsa-miR-132-5p",1615,"BRCA1",0.96254163980484
2356,"hsa-miR-6850-5p",1615,"BRCA1",0.962525188922882
1944,"hsa-miR-6084",1615,"BRCA1",0.962176740169525
888,"hsa-miR-377-5p",1615,"BRCA1",0.961705386638641
442,"hsa-miR-206",1615,"BRCA1",0.961220383644104
1895,"hsa-miR-583",1615,"BRCA1",0.961023211479187
2195,"hsa-miR-6770-3p",1615,"BRCA1",0.960448622703552
2587,"hsa-miR-877-3p",1615,"BRCA1",0.960435628890991
2021,"hsa-miR-6502-3p",1615,"BRCA1",0.960321247577667
1777,"hsa-miR-548t-5p",1615,"BRCA1",0.960218727588654
296,"hsa-miR-145-5p",1615,"BRCA1",0.96020895242691
1969,"hsa-miR-616-3p",1615,"BRCA1",0.960025191307068
2239,"hsa-miR-6791-3p",1615,"BRCA1",0.959807932376862
417,"hsa-miR-199b-5p",1615,"BRCA1",0.959551990032196
2495,"hsa-miR-744-3p",1615,"BRCA1",0.959448099136352
344,"hsa-miR-181a-5p",1615,"BRCA1",0.958695232868195
828,"hsa-miR-3677-5p",1615,"BRCA1",0.957988262176514
853,"hsa-miR-369-3p",1615,"BRCA1",0.957776486873627
1543,"hsa-miR-5001-3p",1615,"BRCA1",0.957449674606323
2319,"hsa-miR-6831-3p",1615,"BRCA1",0.9567089676857
2120,"hsa-miR-6735-3p",1615,"BRCA1",0.95588493347168
234,"hsa-miR-1295a",1615,"BRCA1",0.955311238765717
1092,"hsa-miR-4438",1615,"BRCA1",0.95486319065094
2007,"hsa-miR-643",1615,"BRCA1",0.954423010349274
241,"hsa-miR-1298-5p",1615,"BRCA1",0.954310417175293
1567,"hsa-miR-5011-3p",1615,"BRCA1",0.954182207584381
404,"hsa-miR-196a-3p",1615,"BRCA1",0.953350901603699
2020,"hsa-miR-6501-5p",1615,"BRCA1",0.952874839305878
844,"hsa-miR-3688-5p",1615,"BRCA1",0.952526152133942
1676,"hsa-miR-520h",1615,"BRCA1",0.952175736427307
1672,"hsa-miR-520f-3p",1615,"BRCA1",0.952151477336884
1394,"hsa-miR-4737",1615,"BRCA1",0.950613617897034
2273,"hsa-miR-6808-3p",1615,"BRCA1",0.949857950210571
72,"hsa-miR-11400",1615,"BRCA1",0.949772775173187
1087,"hsa-miR-4435",1615,"BRCA1",0.949564576148987
1916,"hsa-miR-598-5p",1615,"BRCA1",0.949324250221252
1875,"hsa-miR-5708",1615,"BRCA1",0.948235392570496
1320,"hsa-miR-4693-3p",1615,"BRCA1",0.948106169700623
820,"hsa-miR-367-5p",1615,"BRCA1",0.947820246219635
533,"hsa-miR-296-3p",1615,"BRCA1",0.94748729467392
1620,"hsa-miR-517a-3p",1615,"BRCA1",0.947278201580048
1106,"hsa-miR-4450",1615,"BRCA1",0.946968019008636
369,"hsa-miR-18a-5p",1615,"BRCA1",0.946805119514465
2183,"hsa-miR-6765-3p",1615,"BRCA1",0.946794629096985
287,"hsa-miR-141-3p",1615,"BRCA1",0.945989668369293
2274,"hsa-miR-6808-5p",1615,"BRCA1",0.944666266441345
2333,"hsa-miR-6838-3p",1615,"BRCA1",0.944323837757111
2314,"hsa-miR-6828-5p",1615,"BRCA1",0.944269955158234
2444,"hsa-miR-6895-5p",1615,"BRCA1",0.9436154961586
1477,"hsa-miR-4788",1615,"BRCA1",0.943599045276642
1271,"hsa-miR-4662a-3p",1615,"BRCA1",0.94348818063736
1854,"hsa-miR-5692a",1615,"BRCA1",0.943182528018951
2523,"hsa-miR-7847-3p",1615,"BRCA1",0.943166553974152
2595,"hsa-miR-889-3p",1615,"BRCA1",0.94308614730835
1453,"hsa-miR-4773",1615,"BRCA1",0.942955255508423
1901,"hsa-miR-587",1615,"BRCA1",0.942655384540558
1621,"hsa-miR-517b-3p",1615,"BRCA1",0.942387521266937
2329,"hsa-miR-6836-3p",1615,"BRCA1",0.942087471485138
376,"hsa-miR-190a-3p",1615,"BRCA1",0.940656363964081
407,"hsa-miR-196b-5p",1615,"BRCA1",0.93963211774826
1779,"hsa-miR-548v",1615,"BRCA1",0.938705444335938
935,"hsa-miR-3927-3p",1615,"BRCA1",0.938560545444488
2505,"hsa-miR-765",1615,"BRCA1",0.938124299049377
942,"hsa-miR-3935",1615,"BRCA1",0.937977850437164
938,"hsa-miR-3928-5p",1615,"BRCA1",0.936066210269928
400,"hsa-miR-194-5p",1615,"BRCA1",0.936000287532806
1767,"hsa-miR-548k",1615,"BRCA1",0.935167133808136
2439,"hsa-miR-6893-3p",1615,"BRCA1",0.934482038021088
476,"hsa-miR-217-3p",1615,"BRCA1",0.933737397193909
2039,"hsa-miR-6510-3p",1615,"BRCA1",0.933683216571808
2229,"hsa-miR-6786-3p",1615,"BRCA1",0.933533489704132
1693,"hsa-miR-539-3p",1615,"BRCA1",0.933409094810486
2211,"hsa-miR-6778-3p",1615,"BRCA1",0.933154761791229
253,"hsa-miR-1307-5p",1615,"BRCA1",0.932921171188354
574,"hsa-miR-30b-5p",1615,"BRCA1",0.932130515575409
1556,"hsa-miR-5008-5p",1615,"BRCA1",0.93139261007309
937,"hsa-miR-3928-3p",1615,"BRCA1",0.930397391319275
1684,"hsa-miR-525-3p",1615,"BRCA1",0.929973483085632
1522,"hsa-miR-491-5p",1615,"BRCA1",0.929133653640747
1995,"hsa-miR-634",1615,"BRCA1",0.928014695644379
2308,"hsa-miR-6825-5p",1615,"BRCA1",0.927730023860931
529,"hsa-miR-28-3p",1615,"BRCA1",0.927014410495758
788,"hsa-miR-3622b-3p",1615,"BRCA1",0.926188945770264
1068,"hsa-miR-4420",1615,"BRCA1",0.925213992595673
1810,"hsa-miR-5580-5p",1615,"BRCA1",0.924791514873505
911,"hsa-miR-3907",1615,"BRCA1",0.924406886100769
592,"hsa-miR-3121-3p",1615,"BRCA1",0.924273133277893
85,"hsa-miR-1185-5p",1615,"BRCA1",0.924038887023926
1135,"hsa-miR-4479",1615,"BRCA1",0.923718869686127
2034,"hsa-miR-6508-5p",1615,"BRCA1",0.923610031604767
1398,"hsa-miR-4740-3p",1615,"BRCA1",0.921627938747406
545,"hsa-miR-29c-5p",1615,"BRCA1",0.921393930912018
2395,"hsa-miR-6871-3p",1615,"BRCA1",0.92132705450058
765,"hsa-miR-361-5p",1615,"BRCA1",0.921081006526947
2377,"hsa-miR-6861-5p",1615,"BRCA1",0.92082679271698
356,"hsa-miR-183-3p",1615,"BRCA1",0.919551610946655
2062,"hsa-miR-654-5p",1615,"BRCA1",0.919468760490418
1152,"hsa-miR-4493",1615,"BRCA1",0.91933137178421
16,"hsa-let-7i-3p",1615,"BRCA1",0.918641328811646
1677,"hsa-miR-521",1615,"BRCA1",0.918298661708832
1250,"hsa-miR-4650-3p",1615,"BRCA1",0.917956709861755
2046,"hsa-miR-6512-5p",1615,"BRCA1",0.917543053627014
2029,"hsa-miR-6506-3p",1615,"BRCA1",0.916653990745544
1797,"hsa-miR-553",1615,"BRCA1",0.916021406650543
1811,"hsa-miR-5581-3p",1615,"BRCA1",0.915980696678162
1465,"hsa-miR-4781-3p",1615,"BRCA1",0.914251923561096
2391,"hsa-miR-6869-3p",1615,"BRCA1",0.914236187934876
2065,"hsa-miR-656-3p",1615,"BRCA1",0.91344952583313
1736,"hsa-miR-548au-3p",1615,"BRCA1",0.913140177726746
2480,"hsa-miR-7156-3p",1615,"BRCA1",0.912444710731506
1483,"hsa-miR-4793-3p",1615,"BRCA1",0.912040889263153
1700,"hsa-miR-544a",1615,"BRCA1",0.911621928215027
883,"hsa-miR-376b-3p",1615,"BRCA1",0.911280512809753
431,"hsa-miR-203a-3p",1615,"BRCA1",0.910460293292999
930,"hsa-miR-3923",1615,"BRCA1",0.910319805145264
2014,"hsa-miR-6499-3p",1615,"BRCA1",0.909774124622345
651,"hsa-miR-3160-3p",1615,"BRCA1",0.909514427185059
2547,"hsa-miR-8059",1615,"BRCA1",0.90923672914505
1946,"hsa-miR-6086",1615,"BRCA1",0.909147143363953
856,"hsa-miR-3691-3p",1615,"BRCA1",0.907311260700226
373,"hsa-miR-1908-5p",1615,"BRCA1",0.905876636505127
1445,"hsa-miR-4768-3p",1615,"BRCA1",0.905727684497833
1383,"hsa-miR-4730",1615,"BRCA1",0.904999315738678
2134,"hsa-miR-6742-3p",1615,"BRCA1",0.903886497020721
1387,"hsa-miR-4732-5p",1615,"BRCA1",0.903732717037201
2406,"hsa-miR-6876-5p",1615,"BRCA1",0.903481602668762
1785,"hsa-miR-549a-3p",1615,"BRCA1",0.90342527627945
569,"hsa-miR-3085-3p",1615,"BRCA1",0.901012182235718
1653,"hsa-miR-519a-5p",1615,"BRCA1",0.898647844791412
641,"hsa-miR-3154",1615,"BRCA1",0.898533701896667
1130,"hsa-miR-4475",1615,"BRCA1",0.897958338260651
149,"hsa-miR-124-5p",1615,"BRCA1",0.897800147533417
607,"hsa-miR-3130-5p",1615,"BRCA1",0.897355556488037
54,"hsa-miR-10522-5p",1615,"BRCA1",0.89733225107193
1554,"hsa-miR-5007-5p",1615,"BRCA1",0.896093785762787
2430,"hsa-miR-6888-5p",1615,"BRCA1",0.895729601383209
786,"hsa-miR-3622a-3p",1615,"BRCA1",0.895650863647461
2335,"hsa-miR-6839-3p",1615,"BRCA1",0.895402908325195
735,"hsa-miR-337-5p",1615,"BRCA1",0.895277798175812
2030,"hsa-miR-6506-5p",1615,"BRCA1",0.894981801509857
2440,"hsa-miR-6893-5p",1615,"BRCA1",0.894912838935852
